name,city,state,address,phone,website,rating,reviews_count,category,subtypes,latitude,longitude,postal_code,source,confirmed,confidence,place_id,photo,reviews_link,booking_link,maps_link,verified
ERA Metabolic Medicine,Virginia Beach,VA,"5650 Virginia Beach Blvd #104, Virginia Beach, VA 23462",7577703444,https://erametabolic.com/,5.0,63,Weight loss service,Weight loss service,36.8546975,-76.1770607,23462,outscraper,True,high,ChIJNd8R4YKTuokRGGSykpnMsNA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHA1FGIrNS-mY7E_CmKDIaiO6pV2DV6KWx8QHRAN4tE3ymWUTqbdFLHX35Rzb-pUE5P179JwRUee5XViHdfziG4MiH6XtJzAlAhDfvzqglIzrRI0CxkBzLoTrqnVqIM4WxbI-k3AQBxlyU=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJNd8R4YKTuokRGGSykpnMsNA&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/ERA+Metabolic+Medicine/@36.8546975,-76.1770607,14z/data=!4m8!1m2!2m1!1sERA+Metabolic+Medicine!3m4!1s0x89ba9382e111df35:0xd0b0cc9992b26418!8m2!3d36.8546975!4d-76.1770607",True
American Metabolic Laboratories,Hollywood,FL,"1818 Sheridan St #102, Hollywood, FL 33020",9549294814,http://www.americanmetaboliclaboratories.net/,4.4,10,Medical laboratory,Medical laboratory,26.0332927,-80.14402489999999,33020,outscraper,True,high,ChIJnTK1v6qr2YgRUV5Jdjc07jE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DSlz8wD3-_syRtKiQDwS1Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=182.56349&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJnTK1v6qr2YgRUV5Jdjc07jE&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/American+Metabolic+Laboratories/@26.0332927,-80.14402489999999,14z/data=!4m8!1m2!2m1!1sAmerican+Metabolic+Laboratories!3m4!1s0x88d9abaabfb5329d:0x31ee343776495e51!8m2!3d26.0332927!4d-80.14402489999999",True
Twin Cities Metabolism,Roseville,MN,"1700 S Hwy 36 Service Dr #400, Roseville, MN 55113",6516360055,http://tcmetabolism.com/,5.0,62,Nutritionist,Nutritionist,45.0088486,-93.1725441,55113,outscraper,True,high,ChIJW8cfapIrs1IRYJzegTiJd5E,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFV-tsgmg2Jh9Zq7LO1rpDG-ikfDiHJj-80AkcKfIAYJP8XUHlN8O0ZkgGiGSQGBkmlSeEfbi1fxpshasLV3Cy7wCv1k_hgUzrHct1lxhh_njuMwJrXra8GhNDhc3svb0WG3ATU=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJW8cfapIrs1IRYJzegTiJd5E&q=*&authuser=0&hl=en&gl=US,https://tcmetabolism.janeapp.com/locations/twin-cities-metabolism/book,"https://www.google.com/maps/place/Twin+Cities+Metabolism/@45.0088486,-93.1725441,14z/data=!4m8!1m2!2m1!1sTwin+Cities+Metabolism!3m4!1s0x52b32b926a1fc75b:0x9177893881de9c60!8m2!3d45.0088486!4d-93.1725441",True
Applied Science & Performance Institute,Tampa,FL,"9051 Florida Mining Blvd STE 102, Tampa, FL 33634",8136738888,http://theaspi.com/,4.9,72.0,Research institute,"Research institute, Medical Center",28.0332087,-82.5327312,33634,outscraper,True,high,ChIJpYF-_YvCwogRiSAyJx-Nf-Y,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYXzLtLLwsETUoux9-7ZJTv3RsnaOd-9XNW11IU0TJZFOCbIa9dX4JvmaL-D4MmSQ5yA1CIKvEubCk7JAiVh6eW4zQ4cRuZN8bq8GUOwK1Twue8pRXi-As6ljlB1VILv2tzTjvdQ=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJpYF-_YvCwogRiSAyJx-Nf-Y&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Applied+Science+%26+Performance+Institute/@28.0332087,-82.5327312,14z/data=!4m8!1m2!2m1!1sApplied+Science+%26+Performance+Institute!3m4!1s0x88c2c28bfd7e81a5:0xe67f8d1f27322089!8m2!3d28.0332087!4d-82.5327312",True
Biozen Institute Tampa,Tampa,FL,"14829 N Florida Ave, Tampa, FL 33613",8136031800,https://biozenin.com/contact-form/,,,Weight loss service,"Weight loss service, Blood testing service, Medical Center, Medical clinic, Women's health clinic",28.083535899999998,-82.4590985,33613,outscraper,True,high,ChIJmSGbJurHwogRt4qK0YZAQ2o,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpSwWoJWLxA9iqY9joNd6x6At8cN-Dhvd4x4QyZ1w4ZulMPzUxx1YLPcYD0CVSGWo5NWyF8dSyM59EB19vevCj9CqokRVkPxRWeFInwBZEZAveSqoOwalYiho4WJQjXivRa4RPg08cURvx=w800-h500-k-no,,,"https://www.google.com/maps/place/Biozen+Institute+Tampa/@28.083535899999998,-82.4590985,14z/data=!4m8!1m2!2m1!1sBiozen+Institute+Tampa!3m4!1s0x88c2c7ea269b2199:0x6a434086d18a8ab7!8m2!3d28.083535899999998!4d-82.4590985",True
Lavena Health,Temple Terrace,FL,"5340 E 131st Ave suite 106, Temple Terrace, FL 33617",8138058917,https://lavenahealth.com/home,5.0,45.0,Wellness center,Wellness center,28.065887099999998,-82.39417859999999,33617,outscraper,True,high,ChIJ8SLaXN_HwogRTWz4gkWmCI8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7CzPirHudYaG3e7Hrtweq89qVEqPL-gcKiqDvNyFAWeG0p_tDzzG87DidWlNtjWiN_9Fuzq8IAwdccD67w-d-5ZypFNNg3qFEW1loxtGEkLIO6dpJ5CG3dOjC_k87KcZk2Uw-LgfE2V0b=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ8SLaXN_HwogRTWz4gkWmCI8&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Lavena+Health/@28.065887099999998,-82.39417859999999,14z/data=!4m8!1m2!2m1!1sLavena+Health!3m4!1s0x88c2c7df5cda22f1:0x8f08a64582f86c4d!8m2!3d28.065887099999998!4d-82.39417859999999",True
Cleveland Clinic Endocrinology,Cleveland,OH,"9300 Euclid Ave, Cleveland, OH 44106",2164446568,http://my.clevelandclinic.org/,2.3,12.0,Medical clinic,Medical clinic,41.5025982,-81.6211125,44106,outscraper,True,high,ChIJUXh0BJn7MIgRGHaPTrcuEOA,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gGDJ8yn8Io1WPbth-NXJfw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=159.074&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJUXh0BJn7MIgRGHaPTrcuEOA&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Cleveland+Clinic+Endocrinology/@41.5025982,-81.6211125,14z/data=!4m8!1m2!2m1!1sCleveland+Clinic+Endocrinology!3m4!1s0x8830fb9904747851:0xe0102eb74e8f7618!8m2!3d41.5025982!4d-81.6211125",False
Pittsburgh Metabolic Testing Center,Wexford,PA,"171 Church Rd, Wexford, PA 15090",4125528071,http://www.pittsburghmetabolictesting.com/,,,,Medical clinic,40.625866099999996,-80.05604629999999,15090,outscraper,True,high,ChIJHX7AZ_iJNIgRULLqcMXJ4GE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAyQ_zqWnWIGtL-P_bFoJefmUmphgi9_hmpTALGnRCuj07YRF5-jV8IANvOoLKXnK0-17nEIiGsqorkuVCedzVDTyMC4PWELyztADpOsgXmemyTdm3vF62PwsbpbZ2sgEstnhnxg=w800-h500-k-no,,,"https://www.google.com/maps/place/Pittsburgh+Metabolic+Testing+Center/@40.625866099999996,-80.05604629999999,14z/data=!4m8!1m2!2m1!1sPittsburgh+Metabolic+Testing+Center!3m4!1s0x883489f867c07e1d:0x61e0c9c570eab250!8m2!3d40.625866099999996!4d-80.05604629999999",True
Neuromuscular Research Laboratory,Pittsburgh,PA,"3860 S Water St, Pittsburgh, PA 15203",4122460460,https://www.nmrl.pitt.edu/,5.0,,,Academic department,40.4177427,-79.955716,15203,outscraper,True,high,ChIJs8POFjvxNIgRNI3v1Cbcncs,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bvmhWxK415VUh79oWF5X2Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=210.05186&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Neuromuscular+Research+Laboratory/@40.4177427,-79.955716,14z/data=!4m8!1m2!2m1!1sNeuromuscular+Research+Laboratory!3m4!1s0x8834f13b16cec3b3:0xcb9ddc26d4ef8d34!8m2!3d40.4177427!4d-79.955716",False
Body Analytics,St. Louis,MO,"4290 Telegraph Rd, St. Louis, MO 63129",3144715373,https://bodyanalytics.fit/,5.0,324,Medical diagnostic imaging center,"Medical diagnostic imaging center, Holistic medicine practitioner, Wellness center",38.486657099999995,-90.30329569999999,63129,outscraper,True,high,ChIJ22C0Q43J2IcRPNLO8_a2fng,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHQIOZ52-ez-6S9CIttIklIQeLGum1_48cSQNzJuSuwnUIs5NDl8BCgIqadLoKRY4Jcxpkpl2hBz8Q0HDO_UOtEcU7cGzEOlc8xQ2f2YlmJdYCWrV8W5rR7XfkxqRhpBQndooyMiWPl8zB=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ22C0Q43J2IcRPNLO8_a2fng&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Body+Analytics/@38.486657099999995,-90.30329569999999,14z/data=!4m8!1m2!2m1!1sBody+Analytics!3m4!1s0x87d8c98d43b460db:0x787eb6f6f3ced23c!8m2!3d38.486657099999995!4d-90.30329569999999",True
Pulmonary Wellness & Rehabilitation Complex,New York,NY,"6 E 39th St Suite 401, New York, NY 10016",2129210214,http://www.pulmonarywellness.com/,5.0,154.0,Medical clinic,"Medical clinic, Rehabilitation center, Wellness program",40.751101999999996,-73.981729,10016,outscraper,True,high,ChIJ39nlE6pZwokR8i624YbCARY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExo_cgKp9GrbQazBGIGj4-XrMjaBiGcNSSLveXucfdftc8BHbxqYRrprlu30K2lIiMPj9_oUBpjqEbRVXVMK6bnTM9hM9xiT-TlkVwnPCBhX1Pmq7nNmuE6ozZHFkElokQapQJhw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ39nlE6pZwokR8i624YbCARY&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Pulmonary+Wellness+%26+Rehabilitation+Complex/@40.751101999999996,-73.981729,14z/data=!4m8!1m2!2m1!1sPulmonary+Wellness+%26+Rehabilitation+Complex!3m4!1s0x89c259aa13e5d9df:0x1601c286e1b62ef2!8m2!3d40.751101999999996!4d-73.981729",True
New York Cardiac Diagnostic Center,New York,NY,"65 Broadway Suite 1806, New York, NY 10006",2128605404,https://newyorkcardiac.com/best-financial-district-wall-street-cardiologists-nyc,5.0,59.0,Cardiologist,"Cardiologist, Diagnostic center, Doctor, Internist, Medical Center, Medical office",40.707287099999995,-74.01247479999999,10006,outscraper,True,high,ChIJ8VUanvdYwokRVa5HfP3XnLQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOmT8MVOCXasRdAQsuEfD4tQRf29IBjlY7VU-QGItN5NiE0PWtz5J0pOv8gP4QOuXVBe1N5o9DEIIZ85yiDmr8YgPhN6N_79pSWm3UjgFGL4r-TC-i9MBjbGxGMKUeeDGuqyrW=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ8VUanvdYwokRVa5HfP3XnLQ&q=*&authuser=0&hl=en&gl=US,https://www.nexhealth.com/appt/cardiologist-NYC,"https://www.google.com/maps/place/New+York+Cardiac+Diagnostic+Center/@40.707287099999995,-74.01247479999999,14z/data=!4m8!1m2!2m1!1sNew+York+Cardiac+Diagnostic+Center!3m4!1s0x89c258f79e1a55f1:0xb49cd7fd7c47ae55!8m2!3d40.707287099999995!4d-74.01247479999999",True
Avicenna Cardiology - Midtown,New York,NY,"6 E 45th St Suite 900, New York, NY 10017",3475584094,https://avicennacardiology.com/,4.7,351.0,Cardiologist,Cardiologist,40.7549194,-73.9788937,10017,outscraper,True,high,ChIJGZK034HxwokRF6cpsNnRyrA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFE8HTOU31gTfqTZusFqwwh6rHGv7F9aIkx41iMj8QWaAiPTUc45s2BoIeNwvnc5Hqv0WcQrhfO1Yy4tmqK0MQ3MDdb6YZ_39MITkE0Iw9eY4HZD6-DVTi_pLbxQbEQVE5z3E=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJGZK034HxwokRF6cpsNnRyrA&q=*&authuser=0&hl=en&gl=US,https://calendly.com/avicennacardiology/15min,"https://www.google.com/maps/place/Avicenna+Cardiology+-+Midtown/@40.7549194,-73.9788937,14z/data=!4m8!1m2!2m1!1sAvicenna+Cardiology+-+Midtown!3m4!1s0x89c2f181dfb49219:0xb0cad1d9b029a717!8m2!3d40.7549194!4d-73.9788937",True
CardioTech Diagnostics,New York,NY,"39 E 13th St #41, New York, NY 10003",9175515255,https://www.cardiotechdiag.com/contact,,,,,40.734536299999995,-73.9918552,10003,outscraper,True,high,ChIJzwQlVphZwokRaq3FIq7ileE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ktrKLeVE11T0DqTMVJCBzw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=8.179359&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/CardioTech+Diagnostics/@40.734536299999995,-73.9918552,14z/data=!4m8!1m2!2m1!1sCardioTech+Diagnostics!3m4!1s0x89c25998562504cf:0xe195e2ae22c5ad6a!8m2!3d40.734536299999995!4d-73.9918552",False
Nyu Non Invasive Diagnostic,New York,NY,"550 1st Ave #10, New York, NY 10016",2122635665,http://nyulangone.org/locations/noninvasive-cardiology-laboratory,,,Medical clinic,Medical clinic,40.7414918,-73.9744474,10016,outscraper,True,high,ChIJzQtHCQ9ZwokRvdt-OCWJh_E,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHimUIphGalhw4df7WoLI3c1L5wGDu5DwT93nsT5uiPei7mX9_783H6LvUntxJUE_zjCb4Z7AqjwfdI0b1VLzCT586COgWYTjwqvYX20qXehRqkWylfcYNL5VQIUrewlO78Wg=w800-h500-k-no,,,"https://www.google.com/maps/place/Nyu+Non+Invasive+Diagnostic/@40.7414918,-73.9744474,14z/data=!4m8!1m2!2m1!1sNyu+Non+Invasive+Diagnostic!3m4!1s0x89c2590f09470bcd:0xf1878925387edbbd!8m2!3d40.7414918!4d-73.9744474",False
Cardio Rythym Diagnostic Pc,New York,NY,"115 E 57th St, New York, NY 10022",2126888799,,,,Diagnostic center,Diagnostic center,40.7616363,-73.9702157,10022,outscraper,True,high,ChIJMSSxPeVYwokR7m7mvdRBCBw,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-_QpHVN7UGfaIhx0YG2zQg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=61.292664&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Cardio+Rythym+Diagnostic+Pc/@40.7616363,-73.9702157,14z/data=!4m8!1m2!2m1!1sCardio+Rythym+Diagnostic+Pc!3m4!1s0x89c258e53db12431:0x1c0841d4bde66eee!8m2!3d40.7616363!4d-73.9702157",False
Pulmonary Chronic Care Program,New York,NY,"160 E 32nd St, New York, NY 10016",6465010536,,,,Medical clinic,"Medical clinic, Doctor",40.744691499999995,-73.9800109,10016,outscraper,True,high,ChIJo6_phghZwokR6WU7IRKC71U,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MWtpS9WGEMfD9WIxB-Cp3Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=215.01268&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Pulmonary+Chronic+Care+Program/@40.744691499999995,-73.9800109,14z/data=!4m8!1m2!2m1!1sPulmonary+Chronic+Care+Program!3m4!1s0x89c2590886e9afa3:0x55ef8212213b65e9!8m2!3d40.744691499999995!4d-73.9800109",True
Smartheart Pro,New York,NY,"260 Madison Ave, New York, NY 10016",8667458356,http://www.smartheartpro.com/contact-us/,,,Medical clinic,Medical clinic,40.750765,-73.981267,10016,outscraper,True,high,ChIJd0jAxgBZwokRSZeNwa07jJE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gtjUhkI0Jh28iOyR4Zewpg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=299.97186&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Smartheart+Pro/@40.750765,-73.981267,14z/data=!4m8!1m2!2m1!1sSmartheart+Pro!3m4!1s0x89c25900c6c04877:0x918c3badc18d9749!8m2!3d40.750765!4d-73.981267",False
NYU Langone Health,New York,NY,"550 1st Ave, New York, NY 10016",6469297800,https://nyulangone.org/doctors,3.7,504.0,Hospital,Hospital,40.7421225,-73.9739642,10016,outscraper,True,high,ChIJdUrffUJZwokRwuMqrnBmhUo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjTSH57ppd4KKNpvgSWC7ZjfrK3pErgEKAMiDrfZfB7ZRf4NR-eWElpnePt1GjRGSC6UK-qvcqBg8V6thBmhjNAuL-JuY5kbndWkS_rblL-zBohSWklOiY36jMvbGFi9yND18j=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJdUrffUJZwokRwuMqrnBmhUo&q=*&authuser=0&hl=en&gl=US,https://nyulangone.org/?cid=syn_yext&y_entity_id=88,"https://www.google.com/maps/place/NYU+Langone+Health/@40.7421225,-73.9739642,14z/data=!4m8!1m2!2m1!1sNYU+Langone+Health!3m4!1s0x89c259427ddf4a75:0x4a856670ae2ae3c2!8m2!3d40.7421225!4d-73.9739642",True
NYU Langone Cardiac Rehabilitation Associates,New York,NY,"240 E 38th St 16th floor, New York, NY 10016",6465017734,http://nyulangone.org/locations/nyu-langone-cardiac-rehabilitation-associates,1.0,1.0,Medical clinic,"Medical clinic, Doctor",40.747371,-73.974769,10016,outscraper,True,high,ChIJUzxzWwRZwokRY16FSir3t6c,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IJFSswV02ic6BJ7EckuGTA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=38.77799&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJUzxzWwRZwokRY16FSir3t6c&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/NYU+Langone+Cardiac+Rehabilitation+Associates/@40.747371,-73.974769,14z/data=!4m8!1m2!2m1!1sNYU+Langone+Cardiac+Rehabilitation+Associates!3m4!1s0x89c259045b733c53:0xa7b7f72a4a855e63!8m2!3d40.747371!4d-73.974769",True
"CardioPulmonary Diagnostic, LLC",Secaucus,NJ,"1265 Paterson Plank Rd # 2B, Secaucus, NJ 07094",2012163055,http://www.cardiopulmonarydiagnostic.com/,4.1,20.0,Medical clinic,"Medical clinic, Cardiologist, Doctor, Medical diagnostic imaging center, Medical laboratory, Pulmonologist",40.7893749,-74.0570128,07094,outscraper,True,high,ChIJCUYUcsFXwokRlyhDppLnFec,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGB60q61ibcJBKkP43aB2u3xnGA0jq7toRhlOrVQsByMNcj9N9-5GlsyKLV4GNul_YMX-28iPveIlBty9KzVxuoS_zJx2dIoWAE6omaQK4yApRnTpXNIal957aCN7mBZI3Laa0=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJCUYUcsFXwokRlyhDppLnFec&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/CardioPulmonary+Diagnostic%2C+LLC/@40.7893749,-74.0570128,14z/data=!4m8!1m2!2m1!1sCardioPulmonary+Diagnostic%2C+LLC!3m4!1s0x89c257c172144609:0xe715e792a6432897!8m2!3d40.7893749!4d-74.0570128",True
Cedars-Sinai Pulmonary Function Laboratory,Los Angeles,CA,"8700 Gracie Allen Dr South Tower, #6724, Los Angeles, CA 90048",3104236330,https://www.cedars-sinai.org/programs/lung.html,5.0,1.0,Medical Center,Medical Center,34.074917899999996,-118.380619,90048,outscraper,True,high,ChIJjzxdeXW_woARc9DQGZAk_JY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzPc8Y3VlePsilJ9nIzqQLKCXA1YuWNi99CsuRKFeuy_wV-kMq0jXJv0hIlnu-1CNdNApTiLn4-Jq9Jfnv8-mppLf1ezukUOax74WwfWyxLXWPvhb6lpFi2BzrbGq9MFTEwH9j=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJjzxdeXW_woARc9DQGZAk_JY&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Cedars-Sinai+Pulmonary+Function+Laboratory/@34.074917899999996,-118.380619,14z/data=!4m8!1m2!2m1!1sCedars-Sinai+Pulmonary+Function+Laboratory!3m4!1s0x80c2bf75795d3c8f:0x96fc249019d0d073!8m2!3d34.074917899999996!4d-118.380619",True
Cedars-Sinai Preventive & Rehabilitative Cardiac Center - Los Angeles,Los Angeles,CA,"Medical Offices East, 8631 W 3rd St #740E, Los Angeles, CA 90048",3104239660,https://www.cedars-sinai.org/programs/heart/specialties/rehabilitation.html,,,Medical Center,Medical Center,34.073947,-118.380495,90048,outscraper,True,high,ChIJWyYuRU25woARgx-NABQkaJ8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHH8v7awcibNCYE88Q2-AkjKzBqoLOKUOHzIAmUs48y_lVsNcAgyedzNgu-U4CpkMRW8acKhhbv5y9YPlUrFxyZM2qnCTIiKOFe6LopFnbQJ9Pwu4AfefNgsh1Fw4owoj6j8U=w800-h500-k-no,,,"https://www.google.com/maps/place/Cedars-Sinai+Preventive+%26+Rehabilitative+Cardiac+Center+-+Los+Angeles/@34.073947,-118.380495,14z/data=!4m8!1m2!2m1!1sCedars-Sinai+Preventive+%26+Rehabilitative+Cardiac+Center+-+Los+Angeles!3m4!1s0x80c2b94d452e265b:0x9f682414008d1f83!8m2!3d34.073947!4d-118.380495",True
UCLA Pulmonary Function Lab,Los Angeles,CA,"200 UCLA, Medical Plaza Suite 302, Los Angeles, CA 90095",3107949721,https://www.uclahealth.org/respiratory-care/pulmonary-function-lab,2.7,7.0,Pulmonologist,"Pulmonologist, Medical laboratory",34.065067,-118.44638189999999,90095,outscraper,True,high,ChIJ66R2q4i8woARne-dv7V-rDE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtd5gpbzSdKC4s05fmRr9N13GKCFyZ3f_eEJ0-66eY31Z3ANwzYUpTQlm5qK6SL-JH2u9ak7IgMXaVFkS-zARwE5UHagt9hEKC2LAdoL-tzwlQNc21GPWMROU2iz3_CmMj=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ66R2q4i8woARne-dv7V-rDE&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/UCLA+Pulmonary+Function+Lab/@34.065067,-118.44638189999999,14z/data=!4m8!1m2!2m1!1sUCLA+Pulmonary+Function+Lab!3m4!1s0x80c2bc88ab76a4eb:0x31ac7eb5bf9def9d!8m2!3d34.065067!4d-118.44638189999999",True
Exercise and Metabolic Disease Research Lab,Los Angeles,CA,"900 Veteran Ave #23, Los Angeles, CA 90095",3108258499,,,,,,34.062508799999996,-118.44994249999999,90095,outscraper,True,high,ChIJD1BfT4O8woARbGddeTwRaZM,,,,"https://www.google.com/maps/place/Exercise+and+Metabolic+Disease+Research+Lab/@34.062508799999996,-118.44994249999999,14z/data=!4m8!1m2!2m1!1sExercise+and+Metabolic+Disease+Research+Lab!3m4!1s0x80c2bc834f5f500f:0x9369113c795d676c!8m2!3d34.062508799999996!4d-118.44994249999999",False
University of Illinois Department of Kinesiology and Nutrition,Chicago,IL,"1919 W Taylor St, Chicago, IL 60612",3129964600,http://ahs.uic.edu/kinesiology-nutrition/contact,5.0,1.0,Academic department,Academic department,41.8683413,-87.67478419999999,60612,outscraper,True,high,ChIJ5XpNUBItDogR1erg1roY4JQ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zw52ESfWUKyNPZfmHgDkpg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=181.46284&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJ5XpNUBItDogR1erg1roY4JQ&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/University+of+Illinois+Department+of+Kinesiology+and+Nutrition/@41.8683413,-87.67478419999999,14z/data=!4m8!1m2!2m1!1sUniversity+of+Illinois+Department+of+Kinesiology+and+Nutrition!3m4!1s0x880e2d12504d7ae5:0x94e018bad6e0ead5!8m2!3d41.8683413!4d-87.67478419999999",False
Arizona Center for Chest Diseases,Phoenix,AZ,"5090 N 40th St Suite 122, Phoenix, AZ 85018",6022645685,http://azlung.com/,3.2,25,Medical clinic,"Medical clinic, Doctor, Pulmonologist",33.5130233,-111.9961166,85018,outscraper,True,high,ChIJCZl5FuMMK4cRxlHNcn6IvuA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHt_yt6x2xeRumU1bXrcJ8xSP_o1lNX4Dy0_0PLF7A87Ni1CJNSN4pRXuUkGz6Q-At9ejA9OsIeGqBcM7DcBuwc_0kLIa4OHEKOndXf-pRw7Q1UceXDkRogbw3-yzcX8ExtPOLggQ=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJCZl5FuMMK4cRxlHNcn6IvuA&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Arizona+Center+for+Chest+Diseases/@33.5130233,-111.9961166,14z/data=!4m8!1m2!2m1!1sArizona+Center+for+Chest+Diseases!3m4!1s0x872b0ce316799909:0xe0be887e72cd51c6!8m2!3d33.5130233!4d-111.9961166",True
Penn Heart and Vascular Testing Penn Presbyterian,Philadelphia,PA,"Heart and Vascular Pavilion, 51 N 39th St 3rd Floor, Philadelphia, PA 19104",2153165151,https://www.pennmedicine.org/practices/heart-vascular-testing-presbyterian,3.3,4.0,Heart hospital,Heart hospital,39.95843,-75.199517,19104,outscraper,True,high,ChIJjZm0c1bGxokREmfNsKyRqvM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEX_CAODigFCwveS0PjG43G9Q_C_Yq43o8h_Th5_SjM9eudMDl-MQHFBsoyl3evrKMU3OxyTukZWqHs1lSS47rvsdeCMngpRHjv0SrO6zmTcpG-SiJyJh7SHZGgU83UGOZ2YmpJ=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJjZm0c1bGxokREmfNsKyRqvM&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Penn+Heart+and+Vascular+Testing+Penn+Presbyterian/@39.95843,-75.199517,14z/data=!4m8!1m2!2m1!1sPenn+Heart+and+Vascular+Testing+Penn+Presbyterian!3m4!1s0x89c6c65673b4998d:0xf3aa91acb0cd6712!8m2!3d39.95843!4d-75.199517",True
Translational Research Center,Philadelphia,PA,"3400 Civic Center Blvd, Philadelphia, PA 19104",2158981185,http://www.itmat.upenn.edu/,,,Medical clinic,Medical clinic,39.947556,-75.1932574,19104,outscraper,True,high,ChIJH-y_cVzGxokRIIuI0lJt7vI,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=etfZutVLMR1IHsnWH8p76A&cb_client=search.gws-prod.gps&w=800&h=500&yaw=140.03369&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Translational+Research+Center/@39.947556,-75.1932574,14z/data=!4m8!1m2!2m1!1sTranslational+Research+Center!3m4!1s0x89c6c65c71bfec1f:0xf2ee6d52d2888b20!8m2!3d39.947556!4d-75.1932574",False
