name,city,state,address,phone,website,rating,reviews_count,category,subtypes,latitude,longitude,postal_code,source,confirmed,confidence,place_id,photo,reviews_link,booking_link,maps_link,verified
BodymetRx KC,Overland Park,KS,"9240 Glenwood St Suite C, Overland Park, KS 66212",9132585552,http://bodymetrxkc.com/,5.0,19,Health consultant,"Health consultant, Nutritionist, Physical fitness program, Weight loss service, Wellness center",38.9612311,-94.6632336,66212,outscraper,,,ChIJoX75xS7rwIcRyhShUse7wQk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzxUDvFkhncZnd2qTrzjvdGNhL4fDtRx25CyN3pTWeDcn9R8JMQ_z5NRytRGphvVy29A_urNx-GxWy_HEmapr-8qCP7CsCWkgWGVmZezuHl6-siLhOV6E1K0G5MKwqw8fo_ZXJog=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJoX75xS7rwIcRyhShUse7wQk&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/BodymetRx+KC/@38.9612311,-94.6632336,14z/data=!4m8!1m2!2m1!1sBodymetRx+KC!3m4!1s0x87c0eb2ec5f97ea1:0x9c1bbc752a114ca!8m2!3d38.9612311!4d-94.6632336",True
NKC Health Hospital,North Kansas City,MO,"2800 Clay Edwards Dr, North Kansas City, MO 64116",8166912000,http://www.nkchealth.org/location/nkc-health-hospital,4.3,2858,Medical office,Medical office,39.149516899999995,-94.55115409999999,64116,outscraper,,,ChIJn8k41_f5wIcRSEEczaxXS9M,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZWXJsS0qie5lXv1_uW12Awr3sA8Bj9tRiIQ-C5RfE8UeWfIpHAR_N7O1cLnbRhYTxOKtO-1ydlqh0gaU09I7sr-TBljgqlqCLp0R2qNnH_huAxFwJRTeFi0FOImVMovFkK99f8ddHiN9P=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJn8k41_f5wIcRSEEczaxXS9M&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/NKC+Health+Hospital/@39.149516899999995,-94.55115409999999,14z/data=!4m8!1m2!2m1!1sNKC+Health+Hospital!3m4!1s0x87c0f9f7d738c99f:0xd34b57accd1c4148!8m2!3d39.149516899999995!4d-94.55115409999999",True
Methodist Physicians Clinic - Pulmonary Medicine Specialists,Omaha,NE,"Healthwest, Omaha, NE",4023540120,https://bestcare.org/locations/methodist-physicians-clinic-westroads-office-park,4.0,8,Medical clinic,"Medical clinic, Allergist, Internist, Physician assistant, Pulmonologist",41.2649557,-96.16625839999999,,outscraper,,,ChIJcyXqbfyMk4cR-FMZrc1FwiQ,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wy5fQH6lPogVbfvArBqgAA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=200.36128&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJcyXqbfyMk4cR-FMZrc1FwiQ&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Methodist+Physicians+Clinic+-+Pulmonary+Medicine+Specialists/@41.2649557,-96.16625839999999,14z/data=!4m8!1m2!2m1!1sMethodist+Physicians+Clinic+-+Pulmonary+Medicine+Specialists!3m4!1s0x87938cfc6dea2573:0x24c245cdad1953f8!8m2!3d41.2649557!4d-96.16625839999999",True
CHI Health Clinic Pulmonary Medicine (CUMC - Bergan Mercy),Omaha,NE,"7710 Mercy Rd Suite 3000, Omaha, NE 68124",4027179600,https://www.chihealth.com/en/location-search/location-details.location.d0e97440-5d2f-4115-bd4d-b6174f628665.html,3.5,8,Pathologist,Pathologist,41.2386726,-96.03242999999999,68124,outscraper,,,ChIJcyXqbfyMk4cR5QPQGkv76Mg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEE4DvMGoQdEYeYU26Z2rDguOIAJK7VfX_pa8J2wFXWez6ws-KfQhGJIgF51l1aq5QC5Y2c3uPjqpFu8LETLA-LZ2WneJNXEuNN1t5MunelIlnCSzfVhGApSMqQ-cbdaf3e0iWI=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJcyXqbfyMk4cR5QPQGkv76Mg&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/CHI+Health+Clinic+Pulmonary+Medicine+%28CUMC+-+Bergan+Mercy%29/@41.2386726,-96.03242999999999,14z/data=!4m8!1m2!2m1!1sCHI+Health+Clinic+Pulmonary+Medicine+%28CUMC+-+Bergan+Mercy%29!3m4!1s0x87938cfc6dea2573:0xc8e8fb4b1ad003e5!8m2!3d41.2386726!4d-96.03242999999999",True
Methodist Physicians Clinic (Westroads Office Park),Omaha,NE,"1120 N 103rd Plaza, Omaha, NE 68114",4023915055,https://bestcare.org/locations/methodist-physicians-clinic-westroads-office-park,5.0,5,Medical clinic,"Medical clinic, Pulmonologist",41.2700276,-96.0747535,68114,outscraper,,,ChIJdffxwLHyk4cR39V8kCQORvk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEL3npj7XpY_rrlMfGID1S_T-QoSaz5DaxdiTz1w1c_ofx9wZxB5KZma24oFQEgbg52XHiKwohBRC4WL6zuefTSmsgrVdkDp0feYeI-Zu0uE1iv7Agya2yFFVTIzDAZH7JRI318=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJdffxwLHyk4cR39V8kCQORvk&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Methodist+Physicians+Clinic+%28Westroads+Office+Park%29/@41.2700276,-96.0747535,14z/data=!4m8!1m2!2m1!1sMethodist+Physicians+Clinic+%28Westroads+Office+Park%29!3m4!1s0x8793f2b1c0f1f775:0xf9460e24907cd5df!8m2!3d41.2700276!4d-96.0747535",True
CHI Health Creighton University Medical Center - Bergan Mercy,Omaha,NE,"7500 Mercy Rd, Omaha, NE 68124",4023986060,https://www.chihealth.com/locations/cumc-bergan-mercy,4.3,3144,Hospital,Hospital,41.239530599999995,-96.0307682,68124,outscraper,,,ChIJ_VxtJfmMk4cRqZL4-SzW4iQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3z02d6t8Hksgr2W4JAdOLE--HANF20q-VB3qjwcakruPIglNyTOPX9M-myPeqL6dmGD507cBp8LYyZiqV0de2sBf-N4gy8t8zNWFnKXvJYcZqFJFwTTcKJSjA_QHC78VeI_A7=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ_VxtJfmMk4cRqZL4-SzW4iQ&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/CHI+Health+Creighton+University+Medical+Center+-+Bergan+Mercy/@41.239530599999995,-96.0307682,14z/data=!4m8!1m2!2m1!1sCHI+Health+Creighton+University+Medical+Center+-+Bergan+Mercy!3m4!1s0x87938cf9256d5cfd:0x24e2d62cf9f892a9!8m2!3d41.239530599999995!4d-96.0307682",True
UCHealth Cardiac Rehabilitation Clinic - Printers Park,Colorado Springs,CO,"175 S Union Blvd Suite 230, Colorado Springs, CO 80910",7193655829,https://www.uchealth.org/locations/uchealth-cardiac-rehabilitation-clinic-printers-park/,5.0,2,Medical clinic,Medical clinic,38.8297345,-104.79349049999999,80910,outscraper,,,ChIJA9pGqkZFE4cRLPcsF7d4sY4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iqGoT5zmSle-CFn-3v_ckA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=265.24078&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJA9pGqkZFE4cRLPcsF7d4sY4&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/UCHealth+Cardiac+Rehabilitation+Clinic+-+Printers+Park/@38.8297345,-104.79349049999999,14z/data=!4m8!1m2!2m1!1sUCHealth+Cardiac+Rehabilitation+Clinic+-+Printers+Park!3m4!1s0x87134546aa46da03:0x8eb178b7172cf72c!8m2!3d38.8297345!4d-104.79349049999999",True
Pulmonary Associates,Colorado Springs,CO,"1725 E Boulder St # 204, Colorado Springs, CO 80909",7194711069,http://pulmonaryassoc.com/,4.8,2122,Medical clinic,"Medical clinic, Doctor, Pulmonologist",38.8383588,-104.7954618,80909,outscraper,,,ChIJMSOpiKhFE4cRnskcqTCGWXE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFghQDJFpo1CS5-qyK6MAlvuwnxUqrtAD-8iEESIVG-gXT13PiZ7EHHHKTtG1Nhprnintba5pqip6t2yY-jFCSqnPqPS5P4kH5_dYp-cVSk_igpZwKBVPXW-G1v558pxHxJyECwkA=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJMSOpiKhFE4cRnskcqTCGWXE&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Pulmonary+Associates/@38.8383588,-104.7954618,14z/data=!4m8!1m2!2m1!1sPulmonary+Associates!3m4!1s0x871345a888a92331:0x71598630a91cc99e!8m2!3d38.8383588!4d-104.7954618",True
CommonSpirit Sports Medicine Nevada,Colorado Springs,CO,"4925 N Nevada Ave, Colorado Springs, CO 80918",7197764878,https://www.mountain.commonspirit.org/location/commonspirit-sports-medicine-nevada,5.0,27,Sports medicine clinic,Sports medicine clinic,38.902394699999995,-104.81642149999999,80918,outscraper,,,ChIJEeAlILdPE4cRFJxBxYhclDg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dxsMViJTUsoAzwgxJTifDg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=156.39706&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJEeAlILdPE4cRFJxBxYhclDg&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/CommonSpirit+Sports+Medicine+Nevada/@38.902394699999995,-104.81642149999999,14z/data=!4m8!1m2!2m1!1sCommonSpirit+Sports+Medicine+Nevada!3m4!1s0x87134fb72025e011:0x38945c88c5419c14!8m2!3d38.902394699999995!4d-104.81642149999999",True
Colorado Springs Cardiology,Colorado Springs,CO,"7435 Sisters Grove suite 110, Colorado Springs, CO 80923",7199600363,https://coscardiology.com/,4.9,1147,Cardiologist,"Cardiologist, Cardiovascular and thoracic surgeon, Heart hospital",38.939063499999996,-104.7127604,80923,outscraper,,,ChIJd14nLuxJE4cRoyoj7wK6gDQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtrkA2Pj07HWgHikI_Ps9Msh58QovpoKkb5DrD5TZ8X5i7BZnotIMXwHjPnULOrxE31XrhTkYaRc6U6QNy8JWjhSVl1ov37Z6EbxcbtUxIvxAJgAM-HoA83_5sLIDaCJMVoNQynHX9HbE5=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJd14nLuxJE4cRoyoj7wK6gDQ&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Colorado+Springs+Cardiology/@38.939063499999996,-104.7127604,14z/data=!4m8!1m2!2m1!1sColorado+Springs+Cardiology!3m4!1s0x871349ec2e275e77:0x3480ba02ef232aa3!8m2!3d38.939063499999996!4d-104.7127604",True
Rex Hospital Pulmonary,Raleigh,NC,"2605 Blue Ridge Rd #190, Raleigh, NC 27607",9197847460,https://www.unchealth.org/care-services/locations/rex-hospital-pulmonary-raleigh,2.1,32,Medical clinic,"Medical clinic, Pulmonologist",35.8166004,-78.705702,27607,outscraper,,,ChIJpSx7XoD2rIkRjcjpR0TXmn4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpKt_sP7-rV-Ni44oUbhobJ-tkISTsqr0KwOT5MnVzxh48cX4chLLgYxw7XfcQWDGa4DWtguFn36luiu6nFshKjDvnvmoICNpvnN5c2XiYUlcGVj_p_W4TasDgDMBsUPFzrhcJJu6TIyhQ=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJpSx7XoD2rIkRjcjpR0TXmn4&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Rex+Hospital+Pulmonary/@35.8166004,-78.705702,14z/data=!4m8!1m2!2m1!1sRex+Hospital+Pulmonary!3m4!1s0x89acf6805e7b2ca5:0x7e9ad74447e9c88d!8m2!3d35.8166004!4d-78.705702",True
SoCal Pulmonologists and Intensivists Network of Sound Critical Care,Long Beach,CA,"3605 Long Beach Blvd, Long Beach, CA 90807",5624248000,http://www.socalpulmonary.com/,4.7,125,Medical clinic,"Pulmonologist, Medical group, Medical clinic, Sleep clinic",33.822707199999996,-118.18965279999999,90807,outscraper,,,ChIJrQFs3JAz3YAR2_rT802d6sc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHObddNkMvY0UjpCT83fbD0XGaRetOOC-c-SqXgY1vuAbVFKFrFpGmonmbjVlk8r6LcAmOIXk1hMAf7rQVfzd64G64sJv8rImwCYIOp25FDoXNmYvqeDnVdfZmBHwZxkPnD2jsa=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJrQFs3JAz3YAR2_rT802d6sc&q=*&authuser=0&hl=en&gl=US,http://www.socalpulmonary.com/schedule,"https://www.google.com/maps/place/SoCal+Pulmonologists+and+Intensivists+Network+of+Sound+Critical+Care/@33.822707199999996,-118.18965279999999,14z/data=!4m8!1m2!2m1!1sSoCal+Pulmonologists+and+Intensivists+Network+of+Sound+Critical+Care!3m4!1s0x80dd3390dc6c01ad:0xc7ea9d4df3d3fadb!8m2!3d33.822707199999996!4d-118.18965279999999",True
R.J.M Diagnostics,Long Beach,CA,"1045 Atlantic Ave UNIT 616, Long Beach, CA 90813",5622838486,http://rjmdiagnostics.com/,4.9,34,Therapists,"Therapists, Sleep clinic",33.7801597,-118.185329,90813,outscraper,,,ChIJ717cLEIx3YARIjrTJXDLjt8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o2EbI5acz5K2G0tzrzk73g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=280.41992&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJ717cLEIx3YARIjrTJXDLjt8&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/R.J.M+Diagnostics/@33.7801597,-118.185329,14z/data=!4m8!1m2!2m1!1sR.J.M+Diagnostics!3m4!1s0x80dd31422cdc5eef:0xdf8ecb7025d33a22!8m2!3d33.7801597!4d-118.185329",True
Bayview Cardiovascular Associates,Virginia Beach,VA,"1708 Old Donation Pkwy, Virginia Beach, VA 23454",7574193000,http://www.bayviewphysicians.com/,3.2,38,Medical clinic,"Medical clinic, Cardiologist",36.8667079,-76.0262231,23454,outscraper,,,ChIJxSmTQ7vruokRZ4Ms7e1onrA,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8mAW31DVQ52d6IQjqER91Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=349.00552&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJxSmTQ7vruokRZ4Ms7e1onrA&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Bayview+Cardiovascular+Associates/@36.8667079,-76.0262231,14z/data=!4m8!1m2!2m1!1sBayview+Cardiovascular+Associates!3m4!1s0x89baebbb439329c5:0xb09e68eded2c8367!8m2!3d36.8667079!4d-76.0262231",True
Sentara Princess Anne Hospital,Virginia Beach,VA,"2025 Glenn Mitchell Dr, Virginia Beach, VA 23456",7575071000,https://www.sentara.com/hospitalslocations/sentara-princess-anne-hospital/directions-parking,3.3,783,General hospital,"Medical clinic, Hospital, General hospital",36.7755868,-76.0983837,23456,outscraper,,,ChIJpynTU52_uokRbY_DwurZ3TI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5NvUdtdJLzqAYcX8R4VKecmrulwGCjxySYEkkyo9Gn5FG6FCRWujxv9kseZfw1ayF2h9tavsYYzFZ9nnRFBQ4dgpdS3CwNnqny7NRSY5L_PWyUSUqUqvdQnNn2JDQe_82NcxC-44O85D9=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJpynTU52_uokRbY_DwurZ3TI&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Sentara+Princess+Anne+Hospital/@36.7755868,-76.0983837,14z/data=!4m8!1m2!2m1!1sSentara+Princess+Anne+Hospital!3m4!1s0x89babf9d53d329a7:0x32ddd9eac2c38f6d!8m2!3d36.7755868!4d-76.0983837",True
Sentara Cardiology Specialists,Virginia Beach,VA,"1101 First Colonial Rd Ste 300, Virginia Beach, VA 23454",7573951760,https://www.sentara.com/hospitalslocations/sentara-cardiology-specialists/locations/sentara-cardiology-specialists-first-colonial,4.5,45,Medical clinic,Medical clinic,36.8661062,-76.02979789999999,23454,outscraper,,,ChIJUzG0Orx5sIkRSxrXoa2yoac,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbIBXBhNHE_4UhfvTrHpQljy9cVdfHSu6eGQetE-B0WHXqkMJ3soZlJn0gtxW1kq83caG7lRIwK0iuhQXIAmJoDnqQjrrAMDNkOZ7JKGAhliUnc8t7JXW8I4LTBkrj2xRNDzKoBcnsTR_L=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJUzG0Orx5sIkRSxrXoa2yoac&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Sentara+Cardiology+Specialists/@36.8661062,-76.02979789999999,14z/data=!4m8!1m2!2m1!1sSentara+Cardiology+Specialists!3m4!1s0x89b079bc3ab43153:0xa7a1b2ada1d71a4b!8m2!3d36.8661062!4d-76.02979789999999",True
MyCardiologist,South Miami,FL,"6200 Sunset Dr #401, South Miami, FL 33143",3056664633,http://www.mycardiologist.com/,5.0,3872.0,Medical clinic,"Medical clinic, Cardiologist",25.703367,-80.293832,33143,outscraper,,,ChIJMxTxCe7H2YgRnK8OHzKVoVA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSV6cDXS-CyPEZY4czZNanaYelrElzv2JT4k5o5PUhkjcDjchT0xkrQk7Q1K5wTAsgOSntkT5ACxRZWwdFnxXJy2hYi3x0BUE22lbcG07vgpKm3ZQOsbsxExkafg8q2Cx9q0hqPQ=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJMxTxCe7H2YgRnK8OHzKVoVA&q=*&authuser=0&hl=en&gl=US,https://mycardiologist.com/contact-us/,"https://www.google.com/maps/place/MyCardiologist/@25.703367,-80.293832,14z/data=!4m8!1m2!2m1!1sMyCardiologist!3m4!1s0x88d9c7ee09f11433:0x50a195321f0eaf9c!8m2!3d25.703367!4d-80.293832",True
Coral Gables Cardiology Associates,Coral Gables,FL,"475 Biltmore Way Suite 201, Coral Gables, FL 33134",3054435291,http://www.coralgablescardiology.com/,5.0,162.0,Cardiologist,"Cardiologist, Internist",25.748645999999997,-80.26440869999999,33134,outscraper,,,ChIJW7DNP5C32YgRGom_pglq-b4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRymHnKQjz7jkeVWXCvnGooVxiDi70A-080zKpjMAzPDJHxy-wKUyxh_5T_lD-xLubtEXXWBe4HuicV3wVbGwRIoVNBHVROyOVtpyX0d8tNoMBi5uKJ7642NX5mvXWpU0Ss2ycXA=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJW7DNP5C32YgRGom_pglq-b4&q=*&authuser=0&hl=en&gl=US,https://www.coralgablescardiology.com/schedule,"https://www.google.com/maps/place/Coral+Gables+Cardiology+Associates/@25.748645999999997,-80.26440869999999,14z/data=!4m8!1m2!2m1!1sCoral+Gables+Cardiology+Associates!3m4!1s0x88d9b7903fcdb05b:0xbef96a09a6bf891a!8m2!3d25.748645999999997!4d-80.26440869999999",True
ADC Ambulatory Diagnostic Center - Kendall,Miami,FL,"9090 SW 87th Ct, Miami, FL 33176",3056963231,https://adcmri.com/,4.0,250.0,Medical diagnostic imaging center,"Medical diagnostic imaging center, Mammography service, MRI center, Radiologist, X-ray lab",25.685449,-80.3358212,33176,outscraper,,,ChIJ40N3QT7H2YgR26HWjWJ88AA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFE6kMq1HwpMG1E7sWDQO5nBfIcgTufHU4uIqmRcWorGLPSXQETPp5erj1e5yQqNP1rjmCBQXLF5H0P1NJwlNSaG9QeuhTomBbhTwly6FGi5hCQ_KwkjVDBJDc18YF6ka4rMxmV=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ40N3QT7H2YgR26HWjWJ88AA&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/ADC+Ambulatory+Diagnostic+Center+-+Kendall/@25.685449,-80.3358212,14z/data=!4m8!1m2!2m1!1sADC+Ambulatory+Diagnostic+Center+-+Kendall!3m4!1s0x88d9c73e417743e3:0xf07c628dd6a1db!8m2!3d25.685449!4d-80.3358212",True
Electrocardiogram (EKG or ECG) for Children,Miami,FL,"85 Grand Canal Dr #107, Miami, FL 33144",7865588166,,5.0,1.0,Medical clinic,Medical clinic,25.7694729,-80.3147169,33144,outscraper,,,ChIJq6qGbKy52YgRTPejrAEc8Rs,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gb81pkf61lmm82EiN3F8KA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=181.7291&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJq6qGbKy52YgRTPejrAEc8Rs&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Electrocardiogram+%28EKG+or+ECG%29+for+Children/@25.7694729,-80.3147169,14z/data=!4m8!1m2!2m1!1sElectrocardiogram+%28EKG+or+ECG%29+for+Children!3m4!1s0x88d9b9ac6c86aaab:0x1bf11c01aca3f74c!8m2!3d25.7694729!4d-80.3147169",False
Wellness Diagnostic Center Inc,Miami,FL,"7175 SW 8th St Suite 214, Miami, FL 33144",3054566055,,5.0,10.0,Medical Center,"Medical Center, Medical laboratory, Radiologist, Radiotherapist",25.763197599999998,-80.3118877,33144,outscraper,,,ChIJ93RB5eK52YgROo3OeFedkYY,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=10KIPCscAmT5uAzInMBE2w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=351.77405&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJ93RB5eK52YgROo3OeFedkYY&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Wellness+Diagnostic+Center+Inc/@25.763197599999998,-80.3118877,14z/data=!4m8!1m2!2m1!1sWellness+Diagnostic+Center+Inc!3m4!1s0x88d9b9e2e54174f7:0x86919d5778ce8d3a!8m2!3d25.763197599999998!4d-80.3118877",True
Cardiovascular Prevention Center,Miami,FL,"4302 Alton Rd # 105, Miami, FL 33140",3056741887,,,,Medical clinic,"Medical clinic, Cardiologist",25.8142127,-80.1396941,33140,outscraper,,,ChIJLzc8bXez2YgRj-xcaJwHI-g,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4BzgwhBvX1YoYjNw1El08A&cb_client=search.gws-prod.gps&w=800&h=500&yaw=252.4638&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Cardiovascular+Prevention+Center/@25.8142127,-80.1396941,14z/data=!4m8!1m2!2m1!1sCardiovascular+Prevention+Center!3m4!1s0x88d9b3776d3c372f:0xe823079c685cec8f!8m2!3d25.8142127!4d-80.1396941",False
Coronary CT Angiogram Miami,Miami,FL,"2999 NE 191st St, Miami, FL 33180",9545776000,,,,Medical clinic,Medical clinic,25.9526878,-80.1417244,33180,outscraper,,,ChIJ__-_9fes2YgRIGZaGT2Itvg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B1Mnq9l0h2umdkqGhFqy8Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=265.86905&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/Coronary+CT+Angiogram+Miami/@25.9526878,-80.1417244,14z/data=!4m8!1m2!2m1!1sCoronary+CT+Angiogram+Miami!3m4!1s0x88d9acf7f5bfffff:0xf8b6883d195a6620!8m2!3d25.9526878!4d-80.1417244",False
CITIMED Midtown,Miami,FL,"3050 Biscayne Blvd #401, Miami, FL 33137",8888102455,http://www.citimed.com/,4.8,61.0,Rehabilitation center,"Rehabilitation center, Medical diagnostic imaging center, MRI center, Pain management physician, Physical therapy clinic",25.806093399999998,-80.1896436,33137,outscraper,,,ChIJ8693BFWx2YgRKkvELjnJum4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXfVcRJ-B8_aoD4zg2SUdDEwWfwAsyGlDSZkQhZZPqToomZfqkx2M5X9WMEZeIJBSDvjlP-WsweuhYD_mY1WwrFaZ4CjQJmp2MYTmpTbHWLvW9agTQ-Ie4ushvstIKKjDnWody=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ8693BFWx2YgRKkvELjnJum4&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/CITIMED+Midtown/@25.806093399999998,-80.1896436,14z/data=!4m8!1m2!2m1!1sCITIMED+Midtown!3m4!1s0x88d9b1550477aff3:0x6ebac9392ec44b2a!8m2!3d25.806093399999998!4d-80.1896436",True
Cardiology Healthcare of South Florida.,Miami,FL,"7190 SW 87th Ave #201,202, Miami, FL 33173",3052703075,http://www.cardiologyhealthcare.com/about-us/,5.0,10.0,Heart hospital,Heart hospital,25.7030098,-80.3346775,33173,outscraper,,,ChIJK8ukb2rH2YgRta0xw19nyVw,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IUlQgiNbWj8PeFHZk-G-QA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=265.54156&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJK8ukb2rH2YgRta0xw19nyVw&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Cardiology+Healthcare+of+South+Florida./@25.7030098,-80.3346775,14z/data=!4m8!1m2!2m1!1sCardiology+Healthcare+of+South+Florida.!3m4!1s0x88d9c76a6fa4cb2b:0x5cc9675fc331adb5!8m2!3d25.7030098!4d-80.3346775",False
Baptist Health Heart & Vascular Diagnostic Imaging | Kendall (507W),Miami,FL,"8950 N Kendall Dr Suite 507W, Miami, FL 33176",7862044202,https://baptisthealth.net/locations/diagnostic-imaging/cardiology-diagnostic-imaging-kendall-medical-arts?y_source=1_MTA4MDYzNjM0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,5.0,1.0,Diagnostic center,Diagnostic center,25.684922,-80.34105699999999,33176,outscraper,,,ChIJaSwR9N3H2YgR9mEuAHgRVkE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0V6JqGLtiayK-kLE_ED3hg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=169.54858&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJaSwR9N3H2YgR9mEuAHgRVkE&q=*&authuser=0&hl=en&gl=US,https://baptisthealth.net/services/heart-and-vascular-care/appointments?y_source=1_MTA4MDYzNjM0NC03MTUtbG9jYXRpb24ucmVzZXJ2YXRpb25fdXJs,"https://www.google.com/maps/place/Baptist+Health+Heart+%26+Vascular+Diagnostic+Imaging+%7C+Kendall+%28507W%29/@25.684922,-80.34105699999999,14z/data=!4m8!1m2!2m1!1sBaptist+Health+Heart+%26+Vascular+Diagnostic+Imaging+%7C+Kendall+%28507W%29!3m4!1s0x88d9c7ddf4112c69:0x41561178002e61f6!8m2!3d25.684922!4d-80.34105699999999",True
